Customer_ID,Age,Gender,Occupation,Income_Bracket,Family_Size,Marital_Status,Education_Level,Region,Monthly_Revenue,CLTV,Avg_Monthly_Data_Usage_GB,Avg_Call_Duration_Minutes,Monthly_Transactions,Churn_Status,Subscription_Type,Retention_Offers_Availed,Feedback_Score,Preferred_Product_Type,Peak_Usage_Time,Last_Interaction_Days,Number_of_Complaints,Payment_Method,Bill_Payment_Timeliness,Outstanding_Balance,Loyalty_Points,Campaign_Responses,Social_Media_Activity,Network_Complaints,Service_Downtime_Impact,Segment
CUST_00196,49,Male,Student,$50K–$100K,1,Married,PhD,West,543.71904974976,16756.97044838943,100.6414742414976,51.94531379985597,26,No,Corporate Plan,1,7,Data-Only Plan,Afternoon,284,6,Credit Card,On Time,30.6493972246118,430,0,Moderate,5,Low,High-Value
CUST_00197,49,Female,Retired,<$50K,5,Married,High School,West,120.3401070167306,14426.835139876295,129.327383340181,19.219334245627305,21,Yes,Postpaid,3,7,Voice-Data Plan,Afternoon,88,1,Credit Card,On Time,262.7896870311209,541,1,High,5,High,Low-Value
CUST_00198,41,Female,Student,$50K–$100K,4,Single,PhD,South,625.2085357536844,12727.157311680116,5.682966388405656,18.318552755060967,28,No,Prepaid,2,1,Voice Plan,Morning,99,0,Net Banking,Late by >5 Days,248.3226061947522,114,0,High,1,Medium,High-Value
CUST_00199,58,Female,Unemployed,<$50K,5,Married,Master’s,West,540.9504421717503,3963.63641027973,86.49494991547198,16.693863892466823,48,Yes,Family Plan,0,1,Voice Plan,Morning,188,1,Debit Card,On Time,72.08390790902475,89,6,Low,4,Medium,Mid-Value
CUST_00200,29,Male,Retired,$50K–$100K,2,Married,Master’s,East,753.15330032339,10091.426208863277,56.50867713862188,20.63407126868693,36,No,Prepaid,4,4,Data-Only Plan,Morning,345,6,Net Banking,Late by <5 Days,460.1361844012039,211,1,High,2,Low,Mid-Value
CUST_00201,56,Male,Professional,$50K–$100K,5,Single,PhD,South,649.1654476008458,15830.564510857062,26.70571460337897,33.88689289453704,40,No,Corporate Plan,1,5,Data-Only Plan,Night,240,6,Debit Card,Late by >5 Days,220.3826238376845,549,0,Moderate,6,Medium,High-Value
CUST_00202,19,Male,Student,$50K–$100K,2,Single,Master’s,North,572.1259551042189,6768.8548247329645,20.80975604894625,42.713902362082855,2,No,Postpaid,2,5,Data-Only Plan,Night,269,9,Net Banking,On Time,497.2795703048699,594,5,High,3,High,Mid-Value
CUST_00203,20,Male,Student,<$50K,5,Divorced,High School,South,705.2899067857151,6922.106741785788,121.03524095731883,40.09150714658832,42,No,Postpaid,3,4,Voice-Data Plan,Evening,218,5,Net Banking,On Time,210.0361476260821,538,5,High,0,High,Mid-Value
CUST_00204,54,Female,Retired,$50K–$100K,1,Married,PhD,East,186.7448178936193,1059.6772149143203,105.19650888336972,48.6553513789073,9,No,Prepaid,0,8,Voice-Data Plan,Morning,175,4,Net Banking,Late by >5 Days,303.9788513418046,728,9,High,5,Low,Mid-Value
CUST_00205,34,Male,Unemployed,$50K–$100K,1,Single,Master’s,East,615.5916781956738,4310.624631262212,51.46323928227746,53.26892573434807,23,Yes,Prepaid,0,7,Voice Plan,Night,340,2,Debit Card,On Time,52.38126822572004,359,1,Low,5,High,Mid-Value
CUST_00206,19,Male,Retired,$50K–$100K,1,Divorced,PhD,South,213.5050726816388,17632.706877314853,94.7190616957304,49.148663498257726,15,No,Corporate Plan,2,9,Voice-Data Plan,Evening,232,2,Net Banking,Late by >5 Days,227.1139119034346,485,0,High,6,Low,Low-Value
CUST_00207,19,Female,Unemployed,<$50K,1,Divorced,High School,North,929.2460974592868,9393.183341116435,98.95423072129924,2.11777879908692,13,No,Family Plan,3,7,Voice Plan,Morning,150,8,Credit Card,On Time,119.38294700198664,371,9,Moderate,7,Low,High-Value
CUST_00208,45,Male,Unemployed,<$50K,1,Married,Master’s,South,114.917399603324,19700.455485454244,39.80678710728455,44.41915925956734,23,Yes,Corporate Plan,0,10,Voice-Data Plan,Afternoon,276,3,Net Banking,Late by <5 Days,417.7823992856175,214,2,Moderate,2,High,Low-Value
CUST_00209,40,Female,Student,<$50K,1,Married,High School,North,458.8560122062536,8518.451307902058,130.76651931444846,13.295574843481566,17,Yes,Family Plan,1,1,Voice Plan,Afternoon,228,8,Credit Card,Late by >5 Days,391.95979243377,732,9,Moderate,5,High,Mid-Value
CUST_00210,54,Female,Retired,<$50K,2,Divorced,Master’s,South,711.0076037726726,14588.542640824584,156.402951920832,8.842754519770976,48,Yes,Postpaid,0,7,Data-Only Plan,Night,170,3,UPI,Late by <5 Days,412.08999981267925,14,4,Moderate,9,High,High-Value
CUST_00211,49,Male,Retired,$50K–$100K,4,Single,Bachelor’s,East,485.1211010848458,6356.461815189854,158.50124463701428,38.670838303149,2,No,Family Plan,3,1,Voice-Data Plan,Evening,222,1,UPI,Late by >5 Days,361.8047188789757,954,5,High,1,High,Mid-Value
CUST_00212,50,Female,Unemployed,<$50K,5,Divorced,Master’s,West,137.49049057125723,7912.383181677736,120.89149630998756,19.864848529054,20,No,Family Plan,4,7,Voice Plan,Afternoon,212,3,Debit Card,On Time,416.3416118100256,258,2,Low,8,High,Low-Value
CUST_00213,18,Female,Retired,>$100K,1,Married,PhD,West,575.710065320372,4623.793764226999,102.8160779212838,4.369912638856152,20,Yes,Postpaid,4,10,Voice-Data Plan,Evening,281,5,Debit Card,Late by <5 Days,100.41437508746044,777,8,Moderate,1,High,Mid-Value
CUST_00214,36,Female,Professional,<$50K,2,Single,Master’s,North,659.5503133859868,7594.185001488505,13.140421458073584,9.12015432950332,46,No,Postpaid,2,8,Data-Only Plan,Evening,40,5,UPI,On Time,226.02188828990083,462,4,Moderate,2,High,Mid-Value
CUST_00215,19,Male,Professional,<$50K,2,Single,High School,North,718.6026954409823,11397.51288799222,58.27842847146957,1.0548355953277029,3,No,Postpaid,3,9,Voice Plan,Afternoon,121,4,Net Banking,Late by >5 Days,345.92343997298406,119,1,Low,9,Medium,High-Value
CUST_00216,61,Female,Retired,$50K–$100K,2,Divorced,High School,North,404.59682373962096,19843.684738605734,19.56101790885581,54.29019401333773,12,No,Corporate Plan,0,3,Voice-Data Plan,Evening,226,0,Net Banking,Late by >5 Days,318.69624896756744,975,9,Low,1,Low,Low-Value
CUST_00217,43,Female,Retired,$50K–$100K,4,Married,Master’s,East,585.4769724773241,13619.832548363927,192.80080901481625,2.4524610466330765,40,No,Postpaid,0,4,Voice-Data Plan,Afternoon,293,2,Net Banking,Late by >5 Days,358.1772414370435,912,5,Moderate,8,Low,High-Value
CUST_00218,49,Male,Unemployed,<$50K,5,Divorced,PhD,South,478.15215119196745,4785.673133757968,27.88094909892638,13.357890401061152,2,No,Prepaid,4,4,Data-Only Plan,Night,87,4,UPI,Late by >5 Days,112.12919157561583,127,7,Moderate,0,High,Mid-Value
CUST_00219,23,Male,Professional,$50K–$100K,4,Divorced,Bachelor’s,East,688.4532368146407,1854.2673902394715,31.20330656036931,25.559504060586534,36,No,Postpaid,4,9,Data-Only Plan,Morning,266,5,Credit Card,Late by >5 Days,49.21735452249487,722,5,Low,4,Low,Mid-Value
CUST_00220,49,Non-Binary,Professional,$50K–$100K,3,Divorced,PhD,West,604.3791189585776,3400.7731449757016,178.02574704776794,22.037708231098325,14,No,Postpaid,1,7,Voice Plan,Morning,28,0,Debit Card,Late by <5 Days,458.4032890373882,522,3,Moderate,0,High,Mid-Value
CUST_00221,21,Female,Student,<$50K,2,Single,Bachelor’s,North,549.4684085811782,11688.5488241879,188.84172841181515,54.79182673785377,16,No,Postpaid,4,3,Voice-Data Plan,Night,246,8,Credit Card,Late by >5 Days,280.0859477836792,687,5,Moderate,4,Medium,High-Value
CUST_00222,28,Male,Unemployed,>$100K,3,Single,High School,South,287.04814849633624,15538.04624751856,153.39997880774706,3.3770477983379847,19,Yes,Family Plan,1,10,Voice-Data Plan,Afternoon,315,2,UPI,On Time,76.91296225370547,644,7,High,7,Low,Low-Value
CUST_00223,34,Female,Student,>$100K,1,Married,PhD,West,51.91759186082222,18867.96493871419,2.075579810861304,31.22066775294604,34,No,Corporate Plan,0,5,Data-Only Plan,Afternoon,243,9,Credit Card,Late by <5 Days,396.7182909436808,324,7,Low,7,Low,Low-Value
CUST_00224,55,Male,Professional,$50K–$100K,1,Married,Bachelor’s,West,215.3775915458578,1300.6402679395956,1.2679079203561765,41.14828828893806,44,No,Postpaid,1,7,Data-Only Plan,Afternoon,60,2,Net Banking,On Time,457.4649683146413,319,9,High,7,Medium,Mid-Value
CUST_00225,41,Male,Unemployed,<$50K,4,Divorced,Master’s,West,161.21273935296023,10932.442689675529,76.24205318770271,55.97018044718896,46,No,Corporate Plan,1,8,Voice Plan,Afternoon,146,1,Net Banking,Late by >5 Days,84.78175928555454,505,1,High,1,Medium,Low-Value
CUST_00226,22,Male,Retired,$50K–$100K,5,Divorced,High School,East,476.6305077603994,9946.47976824036,29.535678632167613,37.60190387529954,6,Yes,Prepaid,2,1,Voice-Data Plan,Night,173,7,Credit Card,On Time,408.70622763455526,525,7,Low,7,Medium,Mid-Value
CUST_00227,51,Male,Unemployed,<$50K,3,Divorced,Master’s,North,631.6452432237525,13465.045417538377,4.658842288167859,48.421558924694,13,No,Prepaid,4,2,Voice-Data Plan,Morning,277,2,UPI,Late by <5 Days,466.6125306595641,49,5,High,4,Low,High-Value
CUST_00228,23,Male,Retired,<$50K,5,Married,High School,West,252.43075825056775,11631.998234841498,93.34927119149644,5.939771332875556,36,No,Postpaid,1,7,Voice Plan,Evening,333,5,Credit Card,Late by <5 Days,469.18080014800864,921,1,Moderate,0,Low,Low-Value
CUST_00229,39,Male,Retired,<$50K,4,Single,PhD,North,942.1042411688278,14053.74386106713,188.66931758398732,23.770431145278717,22,No,Prepaid,0,2,Voice Plan,Evening,141,1,Net Banking,Late by <5 Days,457.0782308267506,583,0,High,6,Medium,High-Value
CUST_00230,28,Female,Unemployed,<$50K,1,Single,PhD,East,56.34802276269339,13503.569110234615,65.44009540558385,23.06288093426498,18,No,Corporate Plan,3,7,Data-Only Plan,Morning,43,6,Net Banking,On Time,273.21050618005137,68,5,Low,5,Medium,Low-Value
CUST_00231,33,Male,Retired,$50K–$100K,5,Divorced,High School,West,783.6859644070757,3223.222772300978,132.5669950073106,53.29100477088734,12,No,Family Plan,1,9,Data-Only Plan,Night,143,3,UPI,Late by <5 Days,178.10565862693463,390,6,Moderate,4,Medium,Mid-Value
CUST_00232,50,Male,Student,$50K–$100K,5,Divorced,High School,East,643.9445310539202,16194.640358755672,130.79483527335572,9.93089910453322,30,No,Postpaid,4,2,Voice Plan,Evening,352,8,Credit Card,On Time,3.6364038470046434,382,9,Moderate,0,Medium,High-Value
CUST_00233,26,Female,Professional,$50K–$100K,1,Divorced,High School,East,404.8770609952978,3341.418938610172,50.96494062936839,9.961284167861184,40,No,Prepaid,2,7,Voice Plan,Morning,332,9,Net Banking,Late by >5 Days,30.456113435763545,15,4,Moderate,0,Medium,Mid-Value
CUST_00234,23,Male,Retired,<$50K,3,Divorced,PhD,North,97.96449719178752,14272.081878973606,130.434624515949,20.384930843262108,7,Yes,Corporate Plan,0,4,Voice-Data Plan,Night,54,8,Net Banking,Late by >5 Days,214.4195076486953,438,9,Moderate,5,High,Low-Value
CUST_00235,33,Female,Student,<$50K,1,Married,Bachelor’s,West,646.1122431950654,8906.761985171528,43.25446088309136,4.213496794643417,32,Yes,Corporate Plan,2,2,Voice Plan,Evening,306,6,Credit Card,On Time,199.66307319575515,845,7,High,9,Medium,Mid-Value
CUST_00236,46,Male,Retired,<$50K,5,Single,Master’s,East,416.3328372223656,10763.16395695536,25.27947530180092,11.765024398496912,48,No,Prepaid,3,7,Voice Plan,Afternoon,357,7,Credit Card,Late by <5 Days,92.3569547849416,868,8,High,6,High,Low-Value
CUST_00237,20,Male,Professional,>$100K,3,Divorced,Master’s,West,939.4537824425582,18162.6622731385,140.57527382637832,57.94736867419837,19,Yes,Corporate Plan,1,5,Voice-Data Plan,Afternoon,160,2,Debit Card,On Time,197.7400140158284,567,3,Moderate,9,Low,High-Value
CUST_00238,37,Male,Student,<$50K,3,Married,PhD,North,564.8905711452776,17907.790802996245,23.57472260367943,26.2628524521632,6,No,Corporate Plan,1,1,Voice Plan,Night,284,4,UPI,On Time,87.32503272768405,616,6,Low,9,Low,High-Value
CUST_00239,53,Male,Professional,$50K–$100K,1,Divorced,Master’s,East,942.6689357288328,16539.269807445562,199.3849344992817,38.28913329692375,20,Yes,Postpaid,4,5,Data-Only Plan,Afternoon,324,1,UPI,On Time,424.3956263879203,131,7,Moderate,0,High,High-Value
CUST_00240,36,Male,Professional,$50K–$100K,5,Divorced,High School,North,259.4595087996389,10692.81922867014,37.50702782889564,43.84056430133358,27,No,Corporate Plan,1,3,Data-Only Plan,Night,197,9,Credit Card,Late by >5 Days,149.0974389377994,995,5,High,8,Medium,Low-Value
CUST_00241,43,Male,Student,<$50K,4,Single,Bachelor’s,West,739.4396148458981,14988.556392542829,119.23423068853504,22.650723013424827,43,Yes,Prepaid,0,7,Voice-Data Plan,Morning,158,6,UPI,On Time,299.282175079155,559,1,Moderate,3,Low,High-Value
CUST_00242,20,Male,Student,$50K–$100K,5,Divorced,Master’s,West,636.3865698062893,10745.04405485738,82.86353971110529,9.6863973902205,37,No,Postpaid,3,6,Voice Plan,Morning,79,7,Net Banking,Late by >5 Days,251.4215309995434,247,6,High,4,Medium,Mid-Value
CUST_00243,36,Male,Student,<$50K,2,Single,Bachelor’s,North,752.4378183397463,17522.51556702077,26.150898058727755,13.188279957085069,48,Yes,Prepaid,2,8,Data-Only Plan,Evening,30,8,Credit Card,On Time,25.941038796996107,272,8,Moderate,1,Medium,High-Value
CUST_00244,37,Male,Unemployed,$50K–$100K,4,Single,High School,South,253.93447077390996,8652.740831425097,6.540937607905266,19.48272211825601,7,No,Family Plan,3,5,Data-Only Plan,Night,111,6,Credit Card,Late by >5 Days,471.1168597455831,622,4,Low,9,High,Low-Value
CUST_00245,49,Male,Student,>$100K,3,Single,Master’s,East,681.7447904258851,19434.47154388266,124.92372417627382,38.52803680078132,5,No,Prepaid,1,2,Data-Only Plan,Evening,45,9,Credit Card,On Time,263.61298912524165,931,1,Moderate,7,Low,High-Value
CUST_00246,24,Male,Student,<$50K,4,Married,PhD,West,523.1383734040255,18714.13240634867,161.5447551940361,24.49855239625421,11,Yes,Prepaid,2,9,Data-Only Plan,Evening,352,9,Debit Card,On Time,162.52882169590765,837,3,Low,1,Low,High-Value
CUST_00247,58,Female,Student,<$50K,3,Married,Bachelor’s,West,755.6837261610004,15090.449769583924,168.56111663984206,1.402067176107559,15,No,Postpaid,4,8,Voice Plan,Morning,204,7,UPI,Late by <5 Days,79.06328481653414,847,2,Low,2,High,High-Value
CUST_00248,50,Female,Student,$50K–$100K,3,Single,High School,East,360.6924119442269,6308.901799345368,97.05998114230997,31.88102391898084,3,No,Corporate Plan,3,6,Voice Plan,Evening,51,8,Debit Card,Late by <5 Days,169.26331736341788,348,3,Moderate,8,Medium,Mid-Value
CUST_00249,57,Male,Retired,>$100K,4,Divorced,Bachelor’s,North,895.5541741919899,3501.4181870719094,155.71363796929472,55.369290122537656,5,No,Prepaid,2,10,Voice Plan,Afternoon,137,5,Net Banking,On Time,10.25580151169475,483,9,Low,1,Medium,Mid-Value
CUST_00250,56,Female,Unemployed,<$50K,3,Single,Master’s,North,130.08624888078288,17239.365551770752,134.89657956422042,48.91257904951206,23,No,Postpaid,2,7,Voice Plan,Evening,73,9,UPI,On Time,181.77907767414885,549,6,Low,5,Low,Low-Value
CUST_00251,35,Female,Professional,$50K–$100K,3,Divorced,Master’s,North,816.8298528516286,4140.743436621264,145.1266509723275,49.68747090431823,37,No,Family Plan,2,9,Data-Only Plan,Night,40,1,Debit Card,On Time,265.7429636522524,356,9,High,3,High,Mid-Value
CUST_00252,57,Male,Student,$50K–$100K,2,Single,PhD,South,868.2536445243362,17230.95499094938,99.027202039141,47.90842303876174,9,No,Postpaid,0,7,Voice-Data Plan,Afternoon,76,1,Credit Card,On Time,435.9331229254724,751,7,High,6,High,High-Value
CUST_00253,18,Female,Retired,$50K–$100K,5,Divorced,High School,South,826.3896957984801,10324.53512753485,127.04893630818329,20.100118711015,15,No,Postpaid,3,3,Voice-Data Plan,Morning,186,3,Debit Card,Late by <5 Days,343.6872088488988,317,0,Low,5,Medium,High-Value
CUST_00254,28,Female,Retired,<$50K,5,Married,High School,West,537.0900745486872,8724.57889235398,161.29965680163534,46.146436191509125,3,Yes,Corporate Plan,2,6,Data-Only Plan,Night,51,8,Credit Card,Late by >5 Days,55.7911565666207,632,7,Moderate,9,Medium,Mid-Value
CUST_00255,45,Male,Retired,$50K–$100K,2,Divorced,PhD,North,466.46573102922326,18160.624797854158,80.17895093584758,9.446520110860387,29,No,Prepaid,3,7,Data-Only Plan,Afternoon,86,6,Debit Card,On Time,73.87316221898055,47,4,Low,8,High,Low-Value
CUST_00256,42,Male,Professional,>$100K,4,Single,PhD,East,996.4491721986328,12473.16866826528,161.38980127264915,39.80525268928125,6,No,Family Plan,2,2,Voice-Data Plan,Night,108,1,Debit Card,Late by <5 Days,214.0616839091873,9,6,Moderate,8,Low,High-Value
CUST_00257,40,Female,Student,<$50K,1,Married,High School,West,267.713353653454,11955.66613546464,118.8113517150235,38.85254543441467,17,No,Postpaid,4,3,Voice-Data Plan,Afternoon,224,7,Debit Card,On Time,97.85387581939392,232,0,High,9,Medium,Low-Value
CUST_00258,48,Female,Unemployed,<$50K,1,Divorced,Bachelor’s,East,569.5321675822423,11616.552947863556,34.014303849786465,2.5086181462943453,26,Yes,Prepaid,4,4,Data-Only Plan,Night,247,6,Credit Card,On Time,13.924888791377876,35,1,Moderate,3,High,Low-Value
CUST_00259,47,Male,Unemployed,>$100K,1,Divorced,Bachelor’s,West,687.1417491132092,8052.220804371097,5.912147287692338,47.49023788186496,21,No,Prepaid,4,10,Data-Only Plan,Night,68,8,Debit Card,Late by >5 Days,402.5074400590351,412,0,Low,0,High,Mid-Value
CUST_00260,59,Male,Retired,<$50K,2,Divorced,PhD,South,715.8242540683603,15927.218967053415,73.18796647943125,54.2916382006127,8,No,Postpaid,1,6,Voice Plan,Afternoon,119,7,UPI,On Time,9.76128534899706,461,4,Low,1,High,High-Value
CUST_00261,52,Male,Professional,$50K–$100K,2,Divorced,Bachelor’s,West,243.82343245164972,5803.170436299687,109.79256933097165,16.777501429854354,21,No,Prepaid,2,1,Voice Plan,Morning,66,2,UPI,On Time,415.34480259900704,3,5,Low,7,Low,Mid-Value
CUST_00262,24,Female,Professional,<$50K,3,Divorced,High School,South,671.2943877228112,18839.004240784227,168.1242500884942,48.931052726982905,11,No,Postpaid,1,9,Voice-Data Plan,Morning,60,0,UPI,Late by >5 Days,72.05198151648301,43,9,Low,9,Medium,High-Value
CUST_00263,33,Female,Professional,<$50K,1,Married,Master’s,West,827.4510881572704,17985.718895892256,26.369650347908998,5.861952339854944,38,No,Postpaid,3,5,Data-Only Plan,Night,326,1,Credit Card,Late by >5 Days,487.3392054035581,567,8,Low,7,Medium,High-Value
CUST_00264,43,Male,Unemployed,$50K–$100K,4,Married,Master’s,North,97.5176479800566,7412.126187823065,160.24106318903225,36.3981036374029,8,No,Postpaid,1,7,Voice-Data Plan,Night,190,1,Credit Card,Late by >5 Days,301.93695591309506,553,7,Moderate,1,Medium,Low-Value
CUST_00265,19,Male,Retired,<$50K,4,Married,Bachelor’s,East,915.9452286590508,14859.811626801613,172.73880016737817,29.65316505472235,42,No,Family Plan,3,9,Voice Plan,Morning,188,3,UPI,Late by >5 Days,367.4914858149477,254,6,Low,3,Low,High-Value
CUST_00266,18,Female,Student,$50K–$100K,1,Married,PhD,North,78.02885238794563,11891.240694542235,30.986809913165924,33.209488465231,24,No,Postpaid,3,9,Voice Plan,Morning,150,5,UPI,Late by <5 Days,55.24181398403244,739,4,High,0,Medium,Low-Value
CUST_00267,29,Male,Unemployed,<$50K,1,Single,PhD,West,388.1724808639746,7415.336737985457,170.4672695415396,55.64610691117636,35,No,Corporate Plan,3,1,Voice-Data Plan,Evening,285,3,UPI,Late by <5 Days,431.05203672574,113,2,Low,6,Medium,Mid-Value
CUST_00268,22,Male,Retired,$50K–$100K,1,Married,PhD,West,65.02253642131396,19781.91131191349,198.2992600007156,52.40759958756436,14,No,Prepaid,1,1,Voice Plan,Morning,95,8,Net Banking,Late by <5 Days,419.5961714357693,748,8,Moderate,3,Medium,Low-Value
CUST_00269,54,Female,Retired,<$50K,2,Divorced,PhD,West,123.28791011260276,1479.5095711170195,145.64092737859926,47.31993577714567,14,Yes,Family Plan,2,3,Data-Only Plan,Night,311,3,UPI,On Time,326.49636577085886,396,4,Low,7,Medium,Mid-Value
CUST_00270,49,Female,Student,<$50K,2,Divorced,PhD,South,915.6098709210752,5800.274581804447,157.1691666831726,17.148209003023887,10,Yes,Prepaid,1,6,Voice-Data Plan,Afternoon,308,5,Debit Card,Late by >5 Days,251.1374322976937,173,2,Low,8,Low,High-Value
CUST_00271,26,Female,Student,>$100K,2,Married,Bachelor’s,East,387.11778920884046,10881.407161111858,198.88863824421583,54.797299092479406,12,No,Family Plan,2,2,Data-Only Plan,Morning,262,5,Net Banking,Late by >5 Days,360.7445865658362,254,2,Moderate,8,High,Mid-Value
CUST_00272,58,Female,Student,<$50K,5,Divorced,Master’s,East,453.53295390380026,10917.107066092714,121.49076885466312,6.75295385536864,38,No,Corporate Plan,2,10,Data-Only Plan,Evening,96,9,Net Banking,Late by <5 Days,2.9641076684390755,465,2,Low,2,High,Low-Value
CUST_00273,52,Male,Professional,$50K–$100K,4,Married,Master’s,West,254.577162313425,12189.728423965718,62.26939002123363,51.34642377696848,44,No,Family Plan,3,1,Voice Plan,Evening,112,9,Credit Card,On Time,296.2203776992297,928,5,Moderate,4,Medium,Low-Value
CUST_00274,36,Male,Student,<$50K,4,Divorced,Bachelor’s,West,617.2409816773838,15281.847268435466,167.66863598113508,20.361444268862854,46,No,Family Plan,1,1,Data-Only Plan,Evening,124,0,Debit Card,On Time,423.7030674646183,276,0,Low,5,Medium,High-Value
CUST_00275,33,Female,Retired,$50K–$100K,3,Single,PhD,South,615.0630539439002,12846.078779866632,123.28266972481462,4.172566388057019,34,Yes,Family Plan,2,5,Voice-Data Plan,Afternoon,131,7,Credit Card,On Time,178.44994358737742,463,3,High,5,Medium,High-Value
CUST_00276,20,Male,Student,<$50K,2,Single,Bachelor’s,North,403.5903722339583,12405.347750032704,116.65788932047036,40.49206207020415,41,No,Prepaid,4,4,Data-Only Plan,Morning,120,2,Credit Card,Late by <5 Days,54.14467824145841,846,7,Low,9,Low,Mid-Value
CUST_00277,37,Male,Retired,>$100K,5,Married,Master’s,North,366.38312821512847,2016.7747953478224,51.47347554729362,14.64551577064137,10,No,Postpaid,2,1,Data-Only Plan,Morning,196,5,Debit Card,On Time,210.43862487160308,501,2,Moderate,7,Medium,Mid-Value
CUST_00278,41,Male,Unemployed,<$50K,5,Married,High School,East,890.7160927715585,8154.075467996668,151.51051964699445,15.370696426013284,17,No,Prepaid,4,4,Data-Only Plan,Morning,293,2,Credit Card,On Time,363.5522245292535,440,4,High,5,Low,High-Value
CUST_00279,50,Male,Professional,<$50K,4,Married,Bachelor’s,South,414.1200276600913,5409.059054321964,17.251787896159154,19.05678280749752,17,No,Postpaid,1,3,Data-Only Plan,Afternoon,121,1,Debit Card,On Time,53.65060518533626,68,1,Moderate,5,Medium,Mid-Value
CUST_00280,41,Male,Unemployed,<$50K,2,Divorced,PhD,West,518.8259425466879,6042.032120437533,184.9331270881376,4.757401282648487,3,Yes,Prepaid,1,2,Data-Only Plan,Afternoon,281,4,Debit Card,Late by >5 Days,103.024280106445,508,1,Low,3,Medium,Mid-Value
CUST_00281,28,Male,Unemployed,<$50K,3,Married,Master’s,East,319.1395243036841,11532.412012466551,65.83886869332646,11.450501507696988,31,No,Corporate Plan,1,9,Voice Plan,Night,259,0,Credit Card,Late by <5 Days,73.77592341434996,325,6,High,6,High,Low-Value
CUST_00282,25,Male,Retired,$50K–$100K,2,Single,Master’s,South,797.431028189271,4790.60098366256,26.4271559052081,1.303238027548058,1,Yes,Corporate Plan,2,1,Voice-Data Plan,Evening,38,8,UPI,Late by >5 Days,398.4738777876124,741,9,Moderate,7,Medium,Mid-Value
CUST_00283,53,Male,Unemployed,<$50K,1,Divorced,Master’s,North,427.5757490541371,6585.032919321053,89.03094008738134,27.27916174524142,12,No,Family Plan,0,7,Voice Plan,Evening,53,6,Credit Card,Late by >5 Days,31.446311226243417,66,2,High,2,Low,Mid-Value
CUST_00284,55,Female,Retired,$50K–$100K,2,Married,Master’s,South,537.9304942171084,5504.609461829462,9.451511942050098,5.971067267660306,39,No,Corporate Plan,2,4,Voice-Data Plan,Morning,160,2,Net Banking,Late by <5 Days,343.2932510572165,303,4,High,6,High,Mid-Value
CUST_00285,57,Female,Student,<$50K,1,Divorced,PhD,North,290.6893115566784,19021.5559211457,137.24061265872828,41.276503697607744,4,No,Family Plan,2,5,Voice-Data Plan,Afternoon,288,3,Credit Card,Late by >5 Days,183.22846037659568,971,2,Moderate,2,Low,Low-Value
CUST_00286,37,Female,Student,<$50K,1,Divorced,High School,South,988.2766127241892,18948.64891125081,180.63839657862587,14.901748220307256,42,No,Postpaid,3,10,Voice-Data Plan,Afternoon,199,5,Debit Card,On Time,377.89562144265113,483,5,High,7,High,High-Value
CUST_00287,52,Female,Retired,$50K–$100K,3,Married,Master’s,East,326.9209538775368,12588.889613324982,167.61533842056323,56.67087449807545,13,No,Corporate Plan,3,5,Voice-Data Plan,Morning,275,2,Net Banking,On Time,482.1917093920188,928,9,Moderate,0,Low,Low-Value
CUST_00288,42,Female,Student,$50K–$100K,4,Divorced,Bachelor’s,North,782.2054043602741,18565.926905906097,26.34652521612833,52.4038460165205,34,No,Postpaid,2,1,Voice-Data Plan,Morning,15,6,Debit Card,On Time,57.27264979324115,547,2,High,0,High,High-Value
CUST_00289,52,Male,Professional,<$50K,2,Single,High School,East,456.1208678389213,15930.44026389909,26.12795628443864,18.077012803124287,42,No,Prepaid,4,6,Data-Only Plan,Night,172,5,UPI,On Time,157.19252053372924,416,7,High,5,Low,Low-Value
CUST_00290,42,Female,Unemployed,<$50K,1,Single,Master’s,East,245.9065348299329,12209.009773234366,162.87346198252854,47.20971182474405,21,No,Postpaid,3,9,Voice Plan,Evening,247,8,UPI,Late by <5 Days,405.06271385942847,158,1,High,9,Low,Low-Value
CUST_00291,46,Female,Professional,<$50K,2,Divorced,High School,North,809.7328257666181,1122.2690184391186,184.9266006460201,48.391449375223566,22,No,Prepaid,2,2,Voice Plan,Evening,217,4,Net Banking,Late by >5 Days,133.07919302558824,148,2,Low,8,Medium,Mid-Value
CUST_00292,35,Female,Unemployed,$50K–$100K,4,Married,Bachelor’s,North,366.92644957759103,15677.809435508676,92.67329613686434,59.207223732750215,4,Yes,Postpaid,0,7,Data-Only Plan,Evening,86,3,UPI,Late by >5 Days,107.56029852302046,26,7,Low,3,High,Low-Value
CUST_00293,63,Male,Student,$50K–$100K,4,Divorced,Master’s,West,871.9336800279206,14347.278490180908,100.29525226583942,36.27255922389541,18,No,Postpaid,4,6,Voice-Data Plan,Night,81,2,UPI,On Time,412.68898893448585,986,7,Moderate,5,High,High-Value
CUST_00294,35,Male,Professional,<$50K,5,Single,Bachelor’s,West,919.4943256719318,12689.819412365863,64.33414623575945,5.83597834397607,5,Yes,Corporate Plan,1,5,Voice Plan,Morning,61,9,Credit Card,On Time,493.5411820029851,583,0,High,4,Medium,High-Value
